waktu;save_pH;value_pH;interval_pH;save_temp;value_temp;interval_temp;save_DO;value_DO;interval_DO;save_turb;value_turb;interval_turb;current;voltage
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;109.90;12.40
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;109.90;12.40
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;109.90;12.40
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;109.90;12.40
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;109.90;12.40
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;109.90;12.40
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;109.90;12.40
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;109.90;12.40
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;109.90;12.40
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;109.90;12.40
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;109.90;12.40
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;109.90;12.40
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;109.90;12.40
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;109.90;12.40
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;109.90;12.40
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;109.90;12.40
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;109.90;12.40
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;109.90;12.40
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;109.90;12.40
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;109.90;12.40
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;109.90;12.40
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;109.90;12.40
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;109.90;12.40
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;109.90;12.40
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;109.90;12.40
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;109.90;12.40
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;109.90;12.40
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;109.90;12.40
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;109.90;12.40
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;109.90;12.40
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;109.90;12.40
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;109.90;12.40
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;109.90;12.40
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;109.90;12.40
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;109.90;12.40
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;109.90;12.40
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;109.90;12.40
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;109.90;12.40
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;109.90;12.40
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;109.90;12.40
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;109.90;12.40
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;109.90;12.40
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;109.90;12.40
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;109.90;12.40
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;109.90;12.40
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;109.90;12.40
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;109.90;12.40
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;109.90;12.40
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;109.90;12.40
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;109.90;12.40
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;109.90;12.40
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;109.90;12.40
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;109.90;12.40
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;109.90;12.40
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;109.90;12.40
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;109.90;12.40
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;109.90;12.40
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;109.90;12.40
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;109.90;12.40
0:65:66:67;0;0.00;0.00;0;8.00;0.00;0;0.00;48.25;67;0.00;0.00;109.90;12.40
0:65:66:67;0;0.00;0.00;0;8.00;0.00;0;0.00;48.25;67;0.00;0.00;109.90;12.40
0:65:66:67;0;0.00;0.00;0;8.00;0.00;0;0.00;48.25;67;0.00;0.00;109.90;12.40
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;109.90;12.40
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;109.90;12.40
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;109.90;12.40
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;109.90;12.40
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;109.90;12.40
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;109.90;12.40
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;109.90;12.40
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;109.90;12.40
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;109.90;12.40
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;109.90;12.40
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;109.90;12.40
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;109.90;12.40
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;109.90;12.40
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;109.90;12.40
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;109.90;12.40
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;109.90;12.40
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;109.90;12.40
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;109.90;12.40
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;109.90;12.40
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;109.90;12.40
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;109.90;12.40
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;109.90;12.40
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;109.90;12.40
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;109.90;12.40
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;109.90;12.40
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;109.90;12.40
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;109.90;12.40
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;109.90;12.40
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;109.90;12.40
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;109.90;12.40
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;109.90;12.40
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;48.25;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;48.25;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:0:0:0;0;0.00;0.00;0;8.00;0.00;0;0.00;48.25;67;0.00;0.00;110.10;12.39
0:0:0:0;0;0.00;0.00;0;8.00;0.00;0;0.00;48.25;67;0.00;0.00;110.10;12.39
0:0:0:0;0;0.00;0.00;0;8.00;0.00;0;0.00;48.25;67;0.00;0.00;110.10;12.39
0:0:0:0;0;0.00;0.00;0;8.00;0.00;0;0.00;48.25;67;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.30;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.30;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.30;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.30;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.30;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.30;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.30;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.30;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.30;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.30;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.30;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.30;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.30;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.30;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.30;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.30;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.30;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.30;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.30;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.30;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.30;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.30;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.30;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.30;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.30;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.30;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.30;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.30;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.30;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.30;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.30;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.30;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.30;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.30;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.30;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.30;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.30;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.30;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.30;12.39
